Seq,텍스트,이미지
20367,"욕실 공용욕실과 안방욕실은 한샘 휴판넬과 휴플로어로 덧방시공하여 유지관리가 편하도록 설계하였습니다 주요시공 : 휴판넬, 휴플로어",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/16/1676517438453_0.jpg
20367,"현관 현관은 행잉형 현관장 으로 하부에는 간접조명을 넣어 좁은현관을 밝게 만들어주고 3연동 초실림 고시형 중문 으로 거실에서는 현관하부공간을 차단하여 깔끔하게 보일 수 있도록 연출하였습니다 주요시공 : 행잉형 현관장, 고시형 중문",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/16/1676517842092_0.jpg
20385,[가벽을 세워 독립된 공간을 만든 현관] 기존에 있는 오픈된 현관에는 낮은현관장이 배치되어 2-3인이 생활하는 24평 기준으로는 턱없이 부족한 현관수납이 있었습니다. 이 점을 보완하기 위해 가벽을 세워서 벽과 맞닿게 키 큰 현관장을 설치해서 수납을 늘려봤습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/15/1676423247792_0.jpg
20385,[순백의 거실 디자인이 신혼과 어울리는 공간] 이곳은 거실입니다^^ 거실은 확장해서 넓게 사용할 수 있도록 해봤습니다. 확장 면에도 짜투리 공간을 활용하기 위해 신혼부부의 액자와 소품을 올려둘 수 있는 매립선반벽을 설치했습니다. 티비벽 포인트 아트월은 와이드 트라버틴화이트로 설계했습니다. 트라버틴화이트와 비앙코 실버 장판의 마블느낌이 화이트의 단조로움을 살려줘서 이쁜 거실이 되었습니다~,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/15/1676423273410_0.jpg
20385,"[입구방은 신혼부부의 드레스룸으로 활용하다] 24평 방들은 모두 협소하기도하고 안방은 화장대와 업무책상도 배치해야하기때문에 큰 붙박이장까지 배치하기엔 부족한 공간들이 많습니다. 컨셉을 신혼부부 두분이서 쓰는 디자인으로 만들기도 하여 방 3곳 중 1곳은 오로지 드레스룸으로 만들어도 되겠다 생각해서 화이트 시스템장을 ㅡ자를 배치해봤습니다. 짧은옷장,6단선반,긴옷장,서랍장 등 다양하게 수납을 배치할 수 있었고 이곳에 다양한 옷을 보관할 수 있어서 장점이 되는 한샘 시스템장입니다~",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/15/1676423280794_0.jpg
20385,"[주방옆방을 보조주방으로 만든 공간] 주방과 주방 옆방은 플랫화이트 제품을 이용해서 설계해봤습니다. 무광 화이트의 느낌이 신혼부부의 깨끗함을 살려주기도하고 모던화이트가 인기가 많은만큼 잘나가는 제품입니다. 메인주방은 ㅡ자로 설계해서 마지막엔 비스포크 냉장고를 배치하여 수납이 부족할 수 있다면 부족한 주방일수도 있는데요, 이점을 보완하기 위해 옆방 문을 아치형으로 오픈시켰고 방 한곳에 밑장만 연결해서 배치하여 수납을 늘리고 식탁을 배치했습니다. 추후 식탁만 빼고 침대만 배치해도 괜찮기 때문에 침실로 이용해도 무방한 공간으로 구성해봤습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/15/1676423350083_0.jpg
20385,[드레스룸을 별도로 배치한 덕분에 여유가 생긴 안방] 입구방에 드레스룸을 시공하여 안방에 붙박이장을 놓지않아도 되었습니다. 신혼부부라면 각자 맞벌이로 바쁘신분들이기 때문에 책상과 화장대를 놓을 수 있는 공간도 마련하고싶었습니다. 어떠신가요~? 이미지처럼 제작가구와 같이 만들어봤는데 모던하면서도 실용성 있어 보이시죠?? 책상과 화장대가 있는 벽은 화이트 미가루버로 시공해서 포인트를 살려봤습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/15/1676423228202_0.png
20420,"현장정보 - 평형: 132m2 (40평형) - 공사범위 : 도배,바닥,필름,타일,탄성,조명,부엌,수납 등 - 공사기간 : 3주~4주 리모델링 포인트 1. 거실 메인등 대신 실링펜 사용, 벽간접 조명, 매립형 간접 다운라이트 시공 2. 화이트마루 더 넓어보임을 연출 3. 수납의 효과 - 빌트인 화장대와 현관장, 붙박이장등 곳곳에 수납을! 4. 부엌의 변신 - 그레이스 700 모델의 강화유리 도어로 은은한 광이 나는 고급스런 주방 연출 주요자재 한샘 강마루, 한샘 실크벽지, 한샘에어리드실링팬, 한샘붙박이장 , 한샘빌트인장 올 리모델링 (*창호제외 )공사로 약 3주이상 소요되는 현장, 공간 별로 자세히 살펴보실까요?",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676263841524_0.jpg
20420,안방&드레스룸 안방은 침대공간 확보를 위하여 슬라이딩 붙박이장을 설계하였고 드레스룸으로 나가는 입구문을 아치형 문틀로 변화를 주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676263997856_0.jpg
20422,"· 입구우방[자녀방 A] 자녀방의 경우 사용하기 더욱 편리하도록 손잡이가 없는 푸쉬타입의 도어를 시공하였고 수납형 거울 엔드장과 미색의 매트화이트 도어를 설치하였습니다. 순백의 화이트보다 미색의 매트화이트도어가 조금 더 따뜻한 느낌을 강하게 받을 수 있기에 공부에 지친 아이들을 은은하게 위로할 수 있는 컬러 선택입니다. 수납이 부족하지 않게 책상 옆에 3단 밑장을 추가로 배치해 시야적으로 답답함은 최소화하고 수납력은 상승하였습니다. 다양한 수납공간이 구비되면 아이들의 정리습관을 미리 정립할 수 있다는 점에서 설계 참고하셔도 좋을 것 같습니다. *주요시공 : ㄷ자 책상 단독서랍형, 한샘 빌트인 매트화이트 엔드장, 한샘 매트화이트 붙박이장",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676269902833_0.jpg
20422,"· 부엌옆방[자녀방 B] 자녀방B의 경우 방 내부에 다용도실이 구비되어있어 방에는 붙박이장만 구성하였습니다. 한샘 노출서랍장을 설치해 다른 방의 붙박이장과는 달리 하부에 2단서랍으로 디자인적인 차별화를 두었습니다. 다용도실 내부에는 바흐화이트 드레스룸을 공간에 맞게 설계하고 계절용품이나 추억용품들을 이곳에 보관할 수 있도록 공간적 여유를 남겨두었습니다. *주요시공 : 한샘 빌트인 노출서랍장 매트화이트, ㄷ자 책상 단독서랍",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676262759716_0.jpg
20422,"· 공용욕실 밝은 미색의 라이트그레이 휴판넬 비앙코리버 그레이와 카고 그레이 휴플로어를 믹스매치해 그레이계열의 톤변화를 통해 공용욕실이 변화되었습니다. 깔끔하면서도 너무 심플하지않도록 재질감과 칩 형태의 디자인으로 오래도록 이용해도 쉽게 질리지 않습니다. 조적 젠다이 대신 선반타입의 젠다이 선반을 설치해 젠다이와 동일한 효과를 누리면서도 욕실을 더 넓게 사용하실 수 있도록 하였습니다. *주요시공 : 휴판넬 비앙코리버 그레이, 휴플로어 카고 그레이, 은경 슬라이딩장, 유로5 MMA 크리스탈 선반",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676270544840_0.jpg
20422,"· 현관 마지막 공간은 현관입니다. 우드 월넛 컬러와 무드화이트의 조합으로 따뜻하고 아늑한 현관을 계획하였습니다. 다양한 용도로 이용이 가능해 활용도가 높고 편리함을 갖췄습니다. 수납력 또한 부족하지 않아 4인 가족이 신발 수납하는데 문제가 없으며 라이프스타일이 변화하는 만큼 다양한 레포츠 용품들을 보유하는 추세로, 레포츠용품들 수납에도 용이하여 편리하게 사용이 가능합니다. *주요시공 : 빌트인 거울벤치장, 빌트인 중앙장식장, 빌트인 수납장",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676262715063_0.jpg
20424,실속있는 우리집 공간 을 만들기 위한 리모델링 한샘이 만든 모던한 우리집 을 만나보시죠:),https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676265419319_0.jpg
20424,"가족과 함께 하는 거실은 넓은 공간으로 만들기위해 발코니 확장을 하였고, 화이트를 바탕으로 대리석. 우드 포인트를 주었답니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676265885456_0.jpg
20424,*주방 - ML100 무드화이트 *다이닝 - 빌트인플러스 무드화이트 모든 인테리어의 기본이 되는 화이트. ML100 무드화이트 는 어떤 색과도 조화가 되는 실속있는 제품입니다. 핑크색의 식기세척기는 주방의 포인트가 될 수도 있으니까요.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676266219285_0.jpg
20424,*붙박이 - ML100 무드화이트 *파우더룸 - 조명거울 루바(템버보드)포인트 장 / 무드화이트 *드레스룸 - 바흐드레스룸 안방은 화이트와 우드의 컬러매치로 편안한 공간이 될 수 있도록 하였습니다. 파우더 룸의 조명과 포인트 벽면은 개성있는 나만의 공간을 나타낸듯 한 세련되면서 안정감있는 파스텔 톤을 매치하였답니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676266591443_0.jpg
20440,폴딩도어 를 시공하여 확장을 하지 않더라도 개방감있는 거실을 사용하도록 설계하였고 천정에는 실링팬 을 시공하여 냉난방비 절감및 디자인적인 요소도 고려하였습니다. 아트월은 미가루버 를 통하여 밋밋하지 않은 우드의 느낌을 살려 주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676269695951_0.jpg
20440,하부장을 오크 로 포인트를주어 단조롭지 않은 분위기를 내었습니다. 침니후드 를 사용하여 상부장에도 포인트를 주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676269753815_0.jpg
20440,수납뿐만이 아니라 TV시청도 가능하도록 TV수납장 을 설계하여 공간의 효율성을 증대하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676269825595_0.jpg
20440,개인 공간을 자녀를 생각하여 공부및 취침을 구분되도록 공간을 설계하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676269865535_0.jpg
20440,남는 방을 활용하여 드레스룸으로 꾸며 에어드레서도 한공간에서 쓸수 있게 설계하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676269914772_0.jpg
20440,플랩장과 대리석 선반을 활용하여 심플한 스타일의 바스를 완성하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676269959357_0.jpg
20451,"2bay 구조의 최대 단점! 주방이 좁고 길다는 점이지요. 주방에서의 생활이 많고, 요리와 커피에 대한 취미가 있으셨던 고객분께서 좁아지는 것을 감수하시고 양쪽으로 냉장고와 식당장을 배치하는 설계 를 감행하였습니다. 이에 따라 협소해진 식탁자리! 식탁은 원형으로 교체 를 하여 자리를 확보하였습니다. 주방과 거실이 연결되어있는 구조에서 이미지에서 보시는 간살파티션만 시공하여도 공간 구분 도 되며 은은한 프라이빗 공간도 확보가 되니 많은 분들께서 참고하셨으면 좋겠습니다^^ 주요시공 : 한샘 빌트인(식당장), 한샘 키친 ML100 매트화이트, 간살파티션",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676270636704_0.jpg
20451,"서재는 빌트인으로 꽉꽉 채워넣었습니다. 책상과 연결된 서재장으 로 설계하여 의자만 가지고 오면 끝나는 형태로 설계하였습니다. 책상 앞으로 중앙오픈장을 설계 하여 자녀라던지 누구든 앉아서 같이 대화할 수 있는 공간 또한 설계하였습니다. 주요시공 : 빌트인 서재장, 빌트인 중앙오픈장",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676271415810_0.jpg
20451,"아이방에서 설명드릴 것은 벤치장 입니다. 초등학생의 자녀를 가지신 고객님들께서는 집중!! 스스로 정리하는 습관, 공간의 활용 등을 위해 벤치장을 시공합니다. 벤치장은 위에서 문을 열어서 수납을 할 수 있으며, 문을 닫았을 경우 위쪽으로 앉아서 책을 읽거나 누워서 쉼을 할 수도 있습니다. 주요시공 : 벤치장",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676271616897_0.jpg
20452,"한샘리하우스 이윤재 RD 입니다. 이번 공간은 경기도 시흥시 배곧 한라비발디캠퍼스 118A㎡ 입니다. 방4개, 욕실2개, 1BAY 확장형 구조의 아파트이고 영유아 자녀를 둔 부부의 공간으로 설계되었습니다. 하나하나 살펴보도록 하겠습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676268680375_0.jpg
20452,"* 현관(행잉현관장) -제품 : 밀란100 무드화이트 행잉형 현관장 -특징 1) 하부 띄움공간에 자주 신는 신발(외출화, 슬리퍼 등)을 놓아두고 편하게 사용할 수 있다. 2) 하부 띄움공간에 T5 조명을 이용하여 현관의 분위기를 살려낼 수 있다. 유행을 타지않는 기능성 디자인의 행잉현관장을 시공함으로써 생활의 편리함을 높였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676268987323_0.jpg
20452,"*빌트인 특수장 -제품 : 오픈서랍장(수납형)_무드베이지  ,  무드베이지 엔드파우더장(타공판EP) -특징 1) 기존 붙박이장과는 다르게 하부에는 서랍, 상부에는 오픈된 수납장이 있다. 2) 자주 사용하는 옷(잠옷, 외출복, 외투 등)을 오픈된 공간에 수납함으로써 큰 도어를 열지 않고도 수납을 용이하게 할 수 있다. 3) 엔드파우더장을 옆에 두어 간단하게 옷매무새를 다듬을 수 있고 간단한 화장품 바를 수 있는 공간. 생각보다 붙박이장의 큰 도어를 열고 닫는게 불편함을 느끼시는 고객들이 계신다. 그런 고객의 니즈에 맞춰 출시된 한샘 오픈서랍장(수납형)은 고객에게 새로운 경험을 선사한다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676269262692_0.jpg
20452,"*주방(부엌) -제품 : ML100 밀란 무드베이지  ,  삼성 비스포크  ,  삼성 식기세척기 -특징 1) 삼성비스포크의 키친핏 벽장 2) ㄱ자 주방 3) 아일랜드 식탁 4) 큰 부엌창을 살려내는 깔끔한 디자인 5) 은은한 분위기의 깔끔한 무드베이지 색상의 도어 한샘은 삼성과 협업하여 냉장고를 깔끔하게 사용할 수 있게 키친핏을 적용하고 있습니다. 비스포크의 아름다운 색상 조합과 한샘의 고퀄리티 코팅기법으로 제작된 도어가 잘 어우려져 환상적인 모습을 보여주고 있습니다. 또한, 아일랜드를 이용하여 식탁을 만들어 조리하여 바로 식사가 가능하도록 동선활용을 할 수 있습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676270383176_0.jpg
20452,"*거실(리빙룸) -제품 : 한샘 월플러스 핀도스  ,  실링팬  ,  다운라이트 -특징 1) 기존 우물천정을 활용하여 각 면에 T5 보조 조명을 사용 2) 가운데 메인 거실등을 달지않고 실링팬을 활용하여 냉난방의 효율 극대화 3) 아트월을 활용하여 대리석과 같은 고급스러움으로 분위기 업그레이드 4) 어둡지않게 다운라이트를 다수 이용하여 구역별 스위치 배분",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676270569537_0.jpg
20452,"*안방(침실) -제품 : 침대장  ,  수납장(빌트인도어) -특징 1) 침대장을 이용하여 메인등을 꺼두어도 침대장에서 은은한 조명을 켜고 숙면을 취할 수 있다. 2) 좁은 공간의 침실은 침대장을 이용하면 최대 효율로 수납을 활용할 수 있다. 3) 드레스룸이 따로 마련되어 있다면 침대장을 추천드립니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676270798580_0.jpg
20452,"*안방욕실 -제품 : 조명거울  ,  파티션  ,  상부장  ,  선반 등 -특징 1) 조명거울을 사용하여 분위기도 살리고 조금 더 밝은 표현이 가능 2) 상부장 하나로는 부족할 수 있는 수납을 w600 선반을 시공함으로써 해결 3) 공간이 좁지않다면 무조건 파티션을 이용하여 샤워공간 분리 필수 4) 휴플로어-다크그레이 , 휴판넬-카라라화이트",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676271006526_0.jpg
20472,"안방욕실 안방욕실은 공용욕실과 동일하게 600x600의 포세린타일을 적용하였으며, 상부장은 EURO5 베일화이트장 그리고 간접조명이 적용된 비정형 거울을 시공하였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676366722834_0.jpg
20611,"지금까지 경남 창원 대방동에 위치한 성원남산3차아파트 32평 인테리어 현장이었습니다. ─ 한샘은 완벽한 휴식 공간을 제공하기 위해 꼼꼼한 상담을 거쳐 공간을 살아갈 이들의 취향을 담아냅니다. 라이프 스타일과 공간적 특성을 돋보일 수 있는 구조 변경과 감각적인 가구 배치 더불어 조명 활용, 기능과 트렌디함을 살린 자재 사용 등으로 감도 높은 인테리어를 제안합니다. 트렌디한 시각과 한샘 브랜드의 기술력을 더해 좋은 집을 위한 한샘의 프로젝트는 계속됩니다. 다음에 만나요!",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/27/1677463312564_0.jpg
20628,TV벽과 현관으로 ㄱ자형의 간접조명과 내부 우물간접조명으로 따뜻한 분위기가 느껴지는 거실로 연출하였습니다. 메인조명없이 사각매립다운라이트로 깔끔한 천정을 구현하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676294513784_0.jpg
20628,화이트 3연동 중문과 현관장으로 작지만 밝은 현관으로 시공하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676294666208_0.jpg
20628,"안방이 작은편이라 슬라이딩붙박이를 시공하고, 부부욕실 앞쪽에 서랍장과 거울로 작은 파우더장을 시공하였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676294692482_0.jpg
20628,"확장한 후, 가벽을 설치하고 아치게이트를 만들어 방안에 방을 만들었습니다. 아치게이트 옆으로는 책상용으로 포인트 벽등을 시공하였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676294834957_0.jpg
20628,한샘바스 리버베이지 벽판넬과 Cargo베이지 휴플로어로 밝은 베이지톤의 욕실을 구성하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676294871258_0.jpg
20629,신발장 하부가 보이는 것이 싫으신 분들께서는 한샘 밀란_3연동 초슬림 중문 '고시형' 을 추천드립니다 ! '오픈형'과 반대로 '고시형'은 중문 하부가 막혀 있어 집 내부에서 현관을 바라봤을 때도 지저분한 현관 바닥이 보이지 않아 깔끔한 인테리어를 완성할 수 있습니다 상부 유리 부분 또한 어린 아이들이 있는 가정 집은 안정성을 위하여 꼭 ' 망입유리 '를 추천드립니다 !!,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/16/1676510639622_0.jpg
20691,"ㄷ자 형태의 주방으로 최적의 동선을 고려한 기기배치와 대면형 주방의 장점을 반영한 설계입니다. 산타나오크 모델의 식탁상판을 브런치카페나 바와 같은 분위기를 느끼실 수 있도록 부엌에 연결해 배치하였습니다. 산뜻하고도 밝은 라이트 오크 컬러가 무드베이지 컬러와 만나 밝고 쾌활한 주방을 완성하였습니다. 벽면은 무광 키친판넬을 통해 주방의 무게 중심을 잡아주도록 기획하였고 비스포크 냉장고를 주방 사이드벽면에 배치해 키큰장과 라인을 맞추고 상단의 플랩 냉장고장과도 라인을 맞추어 깔끔하면서도 고급스러운 주방을 연출하였습니다. 터닝도어를 주방 다용도실과 연결부에 설치해 외풍을 효과적으로 차단할 수 있도록하며 가스켓타입의 와이드한 불투명유리는 프라이버시를 지켜줌과 동시에 깔끔한 주방을 한층 더 업그레이드 해주고 있습니다. *주요시공 : ㄷ자 주방, HPM식탁상판, 비스포크 냉장고장, 터닝도어, 부엌샷시, 키친판넬",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676334830656_0.jpg
20691,"안방의 한 벽면을 매트화이트 붙박이장으로 설계해 한 폭의 갤러리와 같은 분위기를 느끼게끔 연출하였습니다. 파우더룸은 빌트인 파우더장과 옷장을 함께 설계하여 한정된 공간 내에서 수납을 더욱 확보하면서도 공간 본연의 기능또한 편하게 이용이 가능하도록 배치하였습니다. 미색의 매트화이트컬러로 아늑하고 따뜻한 분위기로 미니멀한 안방에서 휴식을 취할 때 휴식에만 집중하실 수 있도록 시선이 분산되는 컬러나 가구들이 없도록 의도하였습니다. *주요시공 : 한샘 붙박이장 매트화이트, 빌트인 파우더장, 부엌샷시, 2인치 다운라이트",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676335655387_0.jpg
20691,"휴판넬 터치 라이트 그레이제품을 사용해 무게감있고 깔끔하면서도 심심하지않은 룩의 욕실입니다. 젠다이상판은 글램다크 제품으로 벽체보다 두톤정도 어두운 인조대리석을 사용해 모던하면서도 고급스러운 호텔 욕실과 같은 이미지를 연출하였습니다. 휴플로어 제품은 카고 다크 그레이 제품으로 벽체보다 어두운컬러로 하부에서 무게감을 지탱해 공간이 안정적이게 느껴지도록 의도하였습니다. 불투명유리가 적용된 ABS 욕실도어를 새로 시공해 누군가 사용중일 때 안방에서 직관적으로 알 수 있도록 기획하였습니다. *주요시공 : 휴판넬 터치 라이트그레이, 휴플로어 카고 다크그레이, 인조대리석 글램다크 젠다이 상판",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676337641822_0.jpg
20733,"거실 tip ! 평천장으로 더욱 넓게, 다운라이트로 더욱 밝게! ① 거실입니다. 거실, 거실 베란다는 별도 공간으로 사용하실 수 있게끔 확장 작업은 진행하지 않았구요. 대신 새 공간으로 자재들을 교체해 시공해드렸습니다. ② 화사한 화이트톤이 돋보이는 거실은 평천장 시공으로 더욱 쾌적하고 넓은 공간을 완성하고 실링팬으로 심플한 디자인 & 공간 중심을 잡아주는 효과를 주었습니다 :) ③ 또 스탠딩 형태가 아닌 이번 리모델링을 통해 시스템 에어컨 작업을 하였는데요. 단내림 작업과 함께 띄워진 부분에 간접 조명을 시공해 퀄리티 높은 인테리어로 마무리했습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676339681339_0.jpg
20733,공용 욕실 ① 공용 욕실입니다. 가족 모두와 손님이 사용하는 공간이라 화사하고 밝은 느낌을 위해 베이지톤의 벽 타일을 사용했 바닥은 연그레이 테라조 타일을 시공해 깔끔하면서도 아기자기한 느낌을 더했습니다. ② 공용 욕실에는 욕조와 함께 세면대쪽으로 물이 튀지않도록 짧은 상부 파티션을 함께 마련했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676339755355_0.jpg
20733,안방 침실 & 안방 욕실 tip ! 에어컨 단내림 시공 후 간접 조명으로 퀄리티 높은 침실 인테리어 ① 안방입니다. 역시나 깔끔한 화이트톤에 간접 조명이 돋보이는 공간이죠? 마루 & 벽지 교체 후 한샘 슈퍼플랫화이트 붙박이장&화장대를 설치해 실용성을 높혔으며 시스템 에어컨 단내림 시공 후 띄워진 공간에 간접 조명을 시공해 은은한 분위기를 더했습니다. ② 안방 욕실은 소형 욕실 구조라 별도 파티션이나 샤워 부스는 설치하지 않고 세면대&양변기&샤워기로 공간을 채웠습니다. 부부가 사용하는 공간으로 차분함을 더해줄 딥그레이 타일을 선택했습니다 ^^,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676339798845_0.jpg
20733,"작은방 자녀가 사용할 공간인 작은방은 마루&벽지 교체와 함께 몰딩걸레받이, 그리고 필름 작업을 통해 새로운 공간을 만들었습니다 ^^ 그리고 빠질 수 없는 붙박이장은 한샘 슈퍼플랫화이트 제품을 사용했어요.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676339857237_0.jpg
20739,현관 중문을 열고 들어오자마자 따뜻하고 아늑한 거실공간이 보이네요! 포근하고 따뜻한 색감을 가진 자재를 사용하였어요!,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676354579488_0.jpg
20739,너무 화이트만 있으면 지루한  공간이 단조로워 보일 수 있어 포인트 카페트로 눈을 즐겁게 만들었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676355720617_0.jpg
20739,"모던한 블랙, 그레이 욕실을 디자인 하였습니다. 무게감 있는 욕실이 되었네요!",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676358501518_0.jpg
20739,무드 베이지를 사용하여 부엌을 설계하였습니다. 필요한 부분만 설계하여 미니멀한 주방을 만들어냈습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676356819967_0.jpg
20739,다용도실은 드레스룸과의 이동이 가능해 차가운 재료인 타일을 대신하여 한샘바스에 사용하는 휴플로어를 사용하였습니다. 미끄러질 걱정이 더더욱 없어진 공간입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676358015379_0.jpg
20739,서재 공간인 만큼 집중 할 수 있도록 책상만 딱 놔뒀습니다. 잡다한 짐들은 반침장에 수납 할 수 있도록 설계해두었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676359049352_0.jpg
20739,안방에는 침대만 디피하여 안락한 취미공간을 만들어냈습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676359586930_0.jpg
20739,그레이톤 안방욕실 작은 욕실이라 밝은 그레이톤 판넬을 사용하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676359808490_0.jpg
20744,거실 영화 와 TV 시청 을 좋아하시는 가족 구성원의 취향에 맞게 거실을 확장해서 개방 감 을 주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676350647557_0.jpg
20744,현관 넓은 현관 에는 중앙 오픈장 과 헹잉 현관장 을  시공하여  집 입구의 깨끗한 이미지를 추구 하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676351825524_0.jpg
20744,"부엌 평형 대비 좁은 주방은 ㄷ자 아일랜드식탁형태로 설계,시공하였으며 싱크 볼 위치를 변경하였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676352540667_0.jpg
20744,안방 침대 헤드 벽 부분을 한샘 미가루버로 시공 하여 고급스러움을 극대화 하였습니다,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676347988557_0.jpg
20744,드레스룸 침실과 드레스 룸 분리 시공을 함으로써 침실을 편안하게 휴식 할 수 있는 공간으로 만들었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676353601997_0.jpg
20744,자녀 방 20대남자 성인 자녀 방 은 책상과 침대로 심플 하게 구성하였습니다,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676354387078_0.jpg
20746,염포 성원상떼빌 11자 주방으로 변신했습니다. 화이트 + 우드 조합으로 따뜻한 느낌의 주방을 구현해 보았습니다. 원래 기본 ㄱ자 주방에서 11자 주방으로 만들기 위해서 수도 / 후드 위치를 변경하는 공사를 했습니다. 가장 멋스럽고 동선도 효율적이게 완성이 되었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676350823064_0.png
20746,"요즘 신혼부부 로망이 서재인테리어 라고 합니다. 그 로망을 실현 시켜드기 위해서, 만들어본 공간입니다. 아늑하고 깨끗한 느낌으로 사용하실 수 있는 구도로 설계를 해보았습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676351465442_0.png
20746,한샘 바스중에서 테라조 판넬로 따뜻한 느낌의 욕실을 완성했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676351564494_0.png
20753,"주방 주방은 기존 ㄷ자 아일랜드형 주방으로 공간 차지를 많이하고 냉장고와 식탁 공간이 나오지 않아서 뒷발코니에 냉장고를 두고 ㄱ자 구조로 바꾸면서 원형 식탁을 둬서 넓고 깔끔한 구조로 설계했습니다. 한샘 유로 200 루체 오크 와 루체 화이트 의 조화로 따뜻하고 미니멀한 느낌 으로 시공했습니다. *주요 시공: ㄱ자 구조 변경, 냉장고 이동, 식탁 공간 확보",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676346710774_0.jpg
